NAME,yyyymmddhh,PS01,PS02,TX01,TX05,RH01,RH02,WD01,WD02,PP01,PP02,RI,RI_pre
WP20,1990091500,0,0,0,0,0,0,0,0,0,0,35,35
WP20,1990091506,0,0,0,0,0,0,0,0,0.2,0,45,30
WP27,1990110800,0,0,0,0,0,0,0,0,0,0,35,40
WP27,1990110806,0,0,0,0,0,0,0,0,0,0,40,40
WP27,1990110812,0,0,0,0,0,0,0,0,0,0,45,45
WP27,1990110818,0,0,0,0,0,0,0,0,0,0,45,50
WP27,1990110900,0,0,0,0,0,0,0,0,0,0,40,40
WP27,1990110906,0,0,0,0,0,0,0,0,0,0,40,30
WP29,1990112306,0,0,0,0,0,0,0,0,0,0,30,30
WP29,1990112406,0,0,0,0,0,0,0,0,0,0,30,30
WP07,1991071612,0,0,0,0,0,0,0,0,0,0,30,50
WP07,1991071618,0,0,0,0,0,0,0,0,0,0,35,35
WP24,1991100606,0,0,0,0,0,0,0,0,0,0,30,45
WP24,1991100612,0,0,0,0,0,0,0,0,0,0,40,30
WP25,1991102118,0,0,0,0,0,0,0,0,0.6,0,30,55
WP25,1991102200,0,0,0,0,0,0,0,0,0,0,40,45
WP25,1991102206,0,0,0,0,0,0,0,0,0,0,50,35
WP26,1991110200,0,0,0,0,0,0,0,0,0,0,35,40
WP30,1991112400,0,0,0,0,0,0,0,0,0,0,30,40
WP30,1991112406,0,0,0,0,0,0,0,0,0,0,35,35
WP30,1991112412,0,0,0,0,0,0,0,0,0,0,40,30
WP30,1991112418,0,0,0,0,0,0,0,0,0,0,40,30
WP30,1991112500,0,0,0,0,0,0,0,0,0,0,40,30
WP30,1991112506,0,0,0,0,0,0,0,0,0,0,35,30
WP02,1992062406,0,0,0,0,0,0,0,0,0,0,30,30
WP02,1992062412,0,0,0,0,0,0,0,0,0,0,30,40
WP02,1992062418,0,0,0,0,0,0,0,0,0,0,30,45
WP02,1992062500,0,0,0,0,0,0,0,0,0,0,30,35
WP10,1992080312,0,0,0,0,0,0,0,0,0,0,30,45
WP10,1992080318,0,0,0,0,0,0,0,0,0,0,35,40
WP10,1992080400,0,0,0,0,0,0,0,0,0,0,35,35
WP23,1992100900,0,0,0,0,0,0,0,0,0,0,30,45
WP23,1992100906,0,0,0,0,0,0,0,0,0,0,35,35
WP30,1992111800,0,0,0,0,0,0,0,0,0,0,30,35
WP32,1992111800,0,0,0,0,0,0,0,0,0,0,30,30
WP06,1993062206,0,0,0,0,0,0,0,0,0,0,35,40
WP19,1993083100,0,0,0,0,0,0,0,0,0,0,30,40
WP19,1993083106,0,0,0,0,0,0,0,0,0,0,35,40
WP19,1993083112,0,0,0,0,0,0,0,0,0,0,40,30
WP23,1993092318,0,0,0,0,0,0,0,0,6.4,0,30,35
WP30,1993102906,0,0,0,0,0,0,0,0,0,0,35,40
WP30,1993102912,0,0,0,0,0,0,0,0,0,0,40,35
WP08,1994070712,0,0,0,0,0,0,0,0,0,0,30,50
WP08,1994070718,0,0,0,0,0,0,0,0,0,0,35,45
WP08,1994070800,0,0,0,0,0,0,0,0,0,0,45,30
WP10,1994071718,0,0,0,0,0,0,0,0,3.5,0,30,30
WP17,1994080218,0,0,0,0,0,0,0,0,0,0,30,40
WP17,1994080300,0,0,0,0,0,0,0,0,0,0,35,40
WP17,1994080306,0,0,0,0,0,0,0,0,0,0,40,40
WP17,1994080312,0,0,16.4,15.4,94,0,1.1,337.5,0,0,40,35
WP17,1994080318,0,0,15.1,15.1,100,0,1.3,270,2.5,0,40,35
WP35,1994102106,0,0,0,0,0,0,0,0,0,0,30,40
WP35,1994102112,0,0,0,0,0,0,0,0,0,0,35,35
WP35,1994102118,0,0,0,0,0,0,0,0,0,0,40,30
WP14,1995083006,760.4,0,14,12.1,88,14.1,1.2,225,0,0,30,30
WP17,1995091212,767.8,0,17,16.2,95,18.4,0.5,360,0,0,30,45
WP17,1995091300,767.5,0,12.8,12.7,99,14.7,1.7,225,0,0,30,50
WP17,1995091306,766.1,0,11.9,11.9,100,13.9,0.6,157.5,0,0,35,50
WP17,1995091312,766.4,0,16.1,15.3,95,17.4,0.4,337.5,0,0,45,30
WP20,1995092812,767,0,16.1,15.4,96,17.5,0.5,22.5,0,0,30,30
WP26,1995101618,765.7,0,12.5,12.4,99,14.4,0,0,0,0,30,45
WP26,1995101700,766,0,11.2,11.2,100,13.3,0,0,0,0,30,45
WP26,1995101706,766.1,0,10,9.8,99,12.1,1.4,337.5,0,0,45,40
WP26,1995101712,766.9,0,13.3,12.7,96,14.7,0.1,0,0,0,45,40
WP26,1995101718,766.7,0,11.8,11.4,97,13.5,0,0,0,0,45,30
WP29,1995103012,765.1,0,16.3,13.3,82,15.3,1.5,22.5,0,0,30,40
WP04,1996051212,765.1,0,14.9,14.6,98,16.6,0.2,0,0,0,30,30
WP07,1996071312,767.4,0,17.6,15.8,89,17.9,0.9,315,0,0,30,50
WP07,1996071318,766.1,0,15.3,14.8,97,16.8,0.3,90,0,0,30,65
WP07,1996071400,767.8,0,12.3,12.2,99,14.2,0.7,247.5,0,0,30,65
WP07,1996071406,766.3,0,11.8,11.6,99,13.7,1.2,180,0,0,40,45
WP10,1996072418,760.8,0,18.1,15.9,87,18.1,0.2,0,0,0,30,30
WP10,1996072500,760.8,0,14.6,13.3,92,15.3,1.6,90,0,0,30,30
WP10,1996072506,758.5,0,15.4,12.7,84,14.7,1.5,22.5,0,0,30,30
WP23,1996090506,764.4,0,11.5,11.1,97,13.2,0.5,180,0,0,35,35
WP23,1996090512,765.1,0,14.8,14.1,96,16.1,1.2,270,0,0,40,40
WP23,1996090518,764,0,13.1,12.7,97,14.7,0.9,90,0,0,40,60
WP23,1996090600,764.2,0,11.5,11.1,97,13.2,0.1,0,0,0,40,50
WP23,1996090606,763.1,0,10.8,10.5,98,12.7,1,135,0,0,35,40
WP29,1996092412,766,0,15.9,14.8,93,16.8,0.6,360,0,0,35,30
WP07,1997060712,767,0,12.9,12.2,96,14.2,2.8,270,1,0.3,30,50
WP07,1997060718,766.6,0,13.2,12.6,96,14.6,1.9,337.5,1,0.3,40,50
WP07,1997060800,767.2,0,11.6,10.2,91,12.4,1,337.5,0,0,45,40
WP07,1997060806,766.4,0,12,11.2,95,13.3,1.9,270,0,0,45,35
WP10,1997072000,765.9,0,12,10.7,92,12.9,1.4,67.5,0,0,30,30
WP10,1997072006,765.4,0,9.9,8.5,91,11.1,0.8,225,0,0,35,35
WP10,1997072012,765.4,0,18.8,14.5,76,16.5,1.2,45,0,0,30,55
WP10,1997072018,764.6,0,13.1,12.5,96,14.5,2,202.5,0,0,30,50
WP10,1997072100,764.9,0,11.7,10.7,94,12.9,1.6,180,0,0,30,40
WP14,1997080900,763.8,0,13.1,12.2,94,14.2,0.3,90,0,0,35,35
WP14,1997080906,763.7,0,13.4,12.9,97,14.9,0.9,45,4.5,0.5,40,30
WP14,1997080912,764.1,0,13.7,13.4,98,15.4,1.9,292.5,4.5,1,40,30
WP14,1997080918,763.5,0,13.6,12.8,95,14.8,2.9,112.5,1,1,40,30
WP14,1997081000,764.3,0,13.7,11.3,85,13.4,1.5,112.5,0,0,35,40
WP14,1997081006,764.3,0,13.7,13,96,15,0.9,22.5,0.5,0.9,30,35
WP19,1997083006,761.3,0,15.4,10.9,75,13,3.2,157.5,0,0,30,45
WP19,1997083012,762.5,0,16.5,15.5,94,17.6,2.5,135,0,0,35,35
WP24,1997092512,767.2,0,15.9,12.4,80,14.4,0.9,337.5,0,0,50,30
WP27,1997101506,766.4,0,9.4,7.1,86,10.1,1.4,180,0,0,30,50
WP27,1997101512,767.5,0,15.7,13.6,87,15.6,1.1,337.5,0,0,35,50
WP27,1997101518,766.9,0,12.2,10.7,91,12.9,1.1,90,0,0,40,40
WP28,1997101500,767.3,0,11.6,8,79,10.7,1.5,225,0,0,40,50
WP28,1997101506,766.4,0,9.4,7.1,86,10.1,1.4,180,0,0,55,55
WP28,1997101512,767.5,0,15.7,13.6,87,15.6,1.1,337.5,0,0,65,35
WP28,1997101518,766.9,0,12.2,10.7,91,12.9,1.1,90,0,0,55,35
WP29,1997102912,769.3,0,10.9,9.7,92,12,0.9,247.5,0.5,0.9,30,50
WP29,1997102918,768.7,0,10,9.2,95,11.6,2.2,67.5,0,0,40,45
WP29,1997103000,768.8,0,10.6,9.8,95,12.1,1.2,270,0,0,50,40
WP29,1997103006,768.3,0,9.8,8.6,92,11.2,0.8,270,0,0,50,35
WP29,1997103012,768.6,0,12.7,10.7,88,12.9,1.2,292.5,0,0,50,30
WP04,1998080212,766.2,0,17.1,16,93,18.2,1.3,270,0,0,30,35
WP10,1998091512,762.8,0,16.8,15.1,90,17.2,1.6,292.5,0,0,30,65
WP10,1998091518,762.1,0,15.4,14.4,94,16.4,0.2,0,0,0,50,40
WP18,1998101018,767.9,0,12.9,11.8,93,13.8,1.3,90,0.5,0.3,30,50
WP18,1998101100,768.8,0,11.9,10.5,91,12.7,2,225,0,0,40,50
WP18,1998101106,768,0,11.1,9.5,90,11.9,1.1,112.5,0,0,45,50
WP18,1998101112,769.5,0,16.5,12.7,78,14.7,1.1,337.5,0,0,50,45
WP18,1998101118,769.3,0,14.5,13.3,93,15.3,0.6,112.5,0,0,50,30
WP05,1999042818,762.8,0,11.9,11,94,13.1,0.3,360,0.5,0.2,30,45
WP05,1999042900,764.5,0,10.7,9.8,94,12.1,0.5,292.5,0,0,45,30
WP24,1999091900,763.4,0,13.8,13.1,96,15.1,0,0,0,0,30,45
WP24,1999091906,762.6,0,11.7,10.9,95,13,1.5,247.5,0,0,40,35
WP24,1999091912,763,0,16.5,14.3,87,16.3,0.3,90,0,0,45,35
WP24,1999091918,762.5,0,14.3,13.3,94,15.3,1.4,360,0,0,55,30
WP24,1999092006,761.7,0,13,12,94,14,2.6,90,0,0,35,30
WP26,1999100306,766.8,0,9.3,8,92,10.7,1.6,180,0,0,30,45
WP26,1999100312,767.7,0,14.6,12.2,86,14.2,0.9,292.5,0,0,35,30
WP01,2000050718,763.1,3129.2,11.9,11.2,95,13.3,0.1,0,0,0,30,50
WP01,2000050800,763.5,3135.8,9.7,9.6,99,11.9,2.1,70,0,0,40,40
WP05,2000070218,762.1,3123.3,13.8,13.8,100,15.8,0.3,250,0,0,30,50
WP05,2000070300,762.5,3130.4,11.2,10.9,98,13,1,290,0,0,35,40
WP18,2000081812,765.6,3166.7,16.5,15.5,94,17.6,0.7,320,0,0,30,35
WP18,2000081818,764.2,3148.6,13.3,13,98,15,1.6,160,0,0,30,40
WP18,2000081912,764,3145.1,15.1,14.5,96,16.5,1.1,320,0,0,35,45
WP18,2000081918,762.7,3128.6,13.4,13,97,15,1.2,150,0,0,40,35
WP22,2000090718,761.7,3120.3,14,14,100,16,1.4,50,0.2,0.7,30,35
WP26,2000091818,764,3135.5,10.9,10.9,100,13,0.6,120,0,0,35,35
WP26,2000091900,765,3151.9,10,10,100,12.3,0.5,130,0,0,30,35
WP26,2000091906,765.1,3151.3,10.2,10.2,100,12.4,0.1,0,0,0,35,30
WP31,2000103118,755.8,3053.5,12.1,11.7,97,13.7,2.8,40,4.5,1,30,30
WP10,2001072300,764.8,3162.3,13.7,13.1,96,15.1,2.1,70,0,0,30,30
WP11,2001072612,764.2,3152.6,16.3,15.7,96,17.8,0.5,360,0,0,30,35
WP12,2001080212,763.3,3144.4,17.2,15.4,89,17.5,0.9,10,0,0,30,45
WP12,2001080218,763.5,3142.2,15,14.6,97,16.6,0.8,120,1.5,1,35,35
WP16,2001082700,760.9,3121.6,15.1,14.7,97,16.7,1.6,140,0,0,30,55
WP16,2001082706,758.8,3093.5,12.9,12.4,97,14.4,1.8,250,0,0,40,45
WP16,2001082712,759.4,3104.9,19.2,15.4,79,17.5,0.5,330,0,0,50,35
WP24,2001100318,765.6,3159.7,12.8,12.7,99,14.7,0.6,290,1,1,30,45
WP24,2001100400,766.5,3173.9,11.7,11.7,100,13.7,1,210,0,0,30,40
WP24,2001100406,765.9,3162.1,9.9,9.9,100,12.2,1.6,200,0,0,35,30
WP33,2001122000,769.9,3201.3,7.1,6.5,96,9.7,1.2,50,0,0,30,60
WP33,2001122006,769.7,3194.6,7,6.7,98,9.8,1.1,80,0,0,35,50
WP33,2001122012,769.3,3195.7,13.2,10.4,83,12.6,1,80,0,0,45,35
WP33,2001122018,769.1,3187,8.6,7.8,95,10.6,1.4,80,0,0,55,30
WP12,2002071418,758.8,3092.6,16.2,15.7,97,17.8,0.9,60,0,0,50,30
WP22,2002082918,762.2,3126.1,14.7,12.1,84,14.1,1.9,270,0,0,35,30
WP25,2002092618,766.2,3168.1,12.7,12.2,97,14.2,0.4,310,0,0,30,40
WP25,2002092712,766.2,3175.9,19.1,15.2,78,17.3,1.6,280,0,0,35,45
WP25,2002092718,765.9,3164.1,13.3,11.8,91,13.8,1.7,310,0,0,40,30
WP09,2003071812,764.6,3162.5,20.1,15.9,77,18.1,1.8,290,0,0,30,45
WP09,2003071900,764.4,3160.7,14.2,10.8,80,12.9,1.7,160,0,0,35,30
WP12,2003082000,759.5,3099,12.1,11.4,95,13.5,1.4,320,0,0,30,30
WP15,2003090806,763.6,3141.1,10.8,9.3,90,11.7,1.7,150,0,0,45,35
WP20,2003101918,763.9,3132.2,9.9,8.6,92,11.2,0.5,140,0,0,35,45
WP20,2003102000,764.5,3143.4,8.1,6.7,91,9.8,1,340,0,0,45,30
WP21,2003102206,763.8,3132.1,7.6,-4.4,42,4.4,1.5,350,0,0,30,35
WP04,2004051318,764.5,3150.3,13.4,12.5,94,14.5,0.8,300,0,0,40,30
WP04,2004051400,765.2,3162.9,12.4,10.1,86,12.4,2.3,150,0,0,35,35
WP04,2004051406,765.7,3164.9,13.1,9.3,78,11.7,0.5,140,0,0,35,35
WP04,2004051418,766.2,3172.4,14.9,12.2,84,14.2,0.9,180,0,0,30,40
WP09,2004061318,764.3,3144.8,14,12.1,88,14.1,0.2,0,0,0,30,80
WP09,2004061406,763.6,3138.6,9.9,7,82,10,1.2,170,0,0,35,65
WP09,2004061412,764.6,3151.2,14.5,11.8,84,13.8,1.6,270,0,0,65,35
WP10,2004062618,762.1,3125.9,16.1,13.3,83,15.3,0.8,130,0,0,35,30
WP19,2004082100,764.9,3161.3,14,10.7,80,12.9,0.8,230,0,0,30,60
WP19,2004082106,764.6,3153,12.9,11,88,13.1,1.4,130,0,0,45,40
WP19,2004082112,765,3162,16.2,14.2,88,16.2,0.6,300,0,0,50,30
WP25,2004092206,765.4,3159.3,11.1,10.8,98,12.9,0.4,210,0,0,30,35
WP26,2004100512,764.3,3143,13.3,11.1,87,13.2,1.4,360,0,0,30,40
WP30,2004112900,767.6,3187.9,11.7,6.1,68,9.4,2.5,190,0,0,40,30
WP03,2005042212,766.5,3176.3,16.9,14.3,85,16.3,1.2,175,0,0,35,50
WP03,2005042218,765.3,3159.3,13.4,12.9,97,14.9,0.3,160,0,0,40,40
WP04,2005053106,762.1,3124.7,11.8,11.8,100,13.8,1.4,230,0,0,30,50
WP04,2005053112,762.6,3137,18,17.1,94,19.5,0.8,330,0,0,40,40
WP11,2005082000,764.8,3156.9,12.5,12.5,100,14.5,1.4,40,1.5,1,35,45
WP13,2005082706,765.4,3160.3,11.6,11.6,100,13.7,0.5,250,0,0,30,30
WP13,2005082712,766.2,3173.9,16.5,16,97,18.2,0.5,360,0,0,30,45
WP13,2005082806,764.9,3156.5,11.5,11.5,100,13.6,1.9,190,0,0,30,35
WP14,2005082918,763.7,3143,14.9,14.9,100,16.9,0.9,80,0,0,40,30
WP14,2005083006,761.5,3120,12.6,12.6,100,14.6,0.2,0,0,0,35,30
WP14,2005083018,759.4,3097.4,15.4,15,97,17,1.3,50,0,0,30,35
WP19,2005092612,766.9,3179.2,15.7,14.8,94,16.8,0.7,340,0,0,45,35
WP04,2006070212,766.1,3176.8,17.6,17.4,99,19.9,0.4,310,0,0,30,35
WP04,2006070300,766,3176.6,15.3,15.3,100,17.4,1.5,150,0,0,35,30
WP08,2006080800,760.5,3112.6,13.9,13.9,100,15.9,0.6,190,0,0,30,35
WP16,2006091806,762.3,3125.3,12,12,100,14,0.2,0,0,0,35,30
WP16,2006091812,763.6,3141.7,14,13.6,97,15.6,1.5,290,0,0,30,30
WP18,2006092600,763.9,3149,11.9,11.8,99,13.8,0.3,200,0,0,55,35
WP22,2006102706,767.1,3170.3,6.3,6.3,100,9.5,0.8,190,0,0,30,70
WP22,2006102712,767.6,3183.1,14.5,13.4,93,15.4,0.8,340,0,0,45,50
WP24,2006112800,764.8,3154.4,10.2,7.4,83,10.3,0.9,205,0,0,35,45
WP25,2006120800,768.5,3193.9,8.8,3.6,70,7.9,0.9,70,0,0,30,35
WP02,2007051812,764,3146.3,14.2,14.2,100,16.2,1.5,240,0,0,30,35
WP05,2007072912,765.6,3167.3,16.3,15.7,96,17.8,1.1,280,0,0,30,30
WP09,2007081300,758.2,3089.9,16,16,100,18.2,3,340,16,1,30,50
WP09,2007081306,757.6,3082.1,15.6,15.6,100,17.7,3.7,250,17.5,1,35,40
WP09,2007081312,758.8,3096.6,14.7,14.6,99,16.6,1,40,4.5,1,40,35
WP09,2007081318,759.1,3099.3,14.6,14.6,100,16.6,0.4,270,0,0,40,30
WP12,2007091218,761.8,3126,15.1,15.1,100,17.2,0,0,0.5,0.7,40,60
WP12,2007091300,762.9,3140.2,13.6,13.3,98,15.3,1.3,190,0,0,40,50
WP12,2007091306,762.1,3129.3,12.4,12.4,100,14.4,0.9,140,0,0,50,30
WP13,2007091512,760.8,3117.4,17.2,15.1,87,17.2,0.5,30,0,0,35,50
WP13,2007091518,760.1,3104.7,14.9,14.4,97,16.4,1.4,100,0,0,35,60
WP13,2007091600,761.2,3122.3,12.7,12.2,97,14.2,1,180,0,0,40,60
WP13,2007091606,760.6,3110.6,10.9,10.6,98,12.8,1.4,90,0,0,50,40
WP17,2007100200,763.6,3151.8,11.9,9.5,85,11.9,1.1,250,0,0,40,40
WP17,2007100206,763.9,3146.2,10.8,9,89,11.5,1.5,260,0,0,30,30
WP03,2008050800,763.1,3138.9,11.7,10.6,93,12.8,1.4,310,0,0,30,55
WP03,2008050806,762.7,3132.5,11.1,9.5,90,11.9,0.7,60,0,0,35,55
WP03,2008050812,762.6,3137.4,17.9,15.7,87,17.8,0.9,360,0,0,40,50
WP03,2008050818,761.2,3117.6,15,13.9,93,15.9,0.9,270,0,0,45,35
WP06,2008052712,763.6,3144.8,15.7,13.8,88,15.8,0.6,180,0,0,30,60
WP06,2008052718,761.9,3124.2,14.2,12.7,91,14.7,0.5,50,0,0,35,45
WP07,2008061906,766.2,3174.2,13.1,10.3,83,12.5,2.4,200,0,0,30,35
WP15,2008090806,765.5,3162.4,10.4,10.4,100,12.6,1.8,270,0,0,35,50
WP15,2008090812,765.7,3169.5,15.5,15.1,97,17.2,1.1,20,0,0,35,50
WP15,2008090818,764.8,3155.5,14.4,13.6,95,15.6,0.7,100,0,0,45,35
WP15,2008090900,764.8,3159.3,12.2,11.7,97,13.7,1.9,180,0,0,40,35
WP19,2008092418,765.6,3167.5,14.9,14.8,99,16.8,0.9,260,2.5,0.2,30,40
WP19,2008092500,765.7,3173.9,13.8,13.8,100,15.8,2.3,70,0,0,35,45
WP19,2008092506,765.1,3161.2,11.8,11.7,99,13.7,1.6,270,0,0,30,45
WP19,2008092512,765.3,3169.3,17.4,16.7,96,19,1.1,360,0,0,35,35
WP01,2009050306,764.2,3141,8.1,6.3,88,9.5,2.4,60,0,0,30,40
WP11,2009081806,765.7,3166.6,11.2,10.4,95,12.6,1.8,220,0,0,30,35
WP15,2009091212,765.2,3174.1,22.3,17.5,74,20,1.9,70,0,0,30,55
WP15,2009091300,764.4,3165.9,14,11.8,87,13.8,1.1,70,0,0,30,55
WP15,2009091306,763.2,3145.3,13.7,10.7,82,12.9,0.7,290,0,0,35,45
WP19,2009092900,762.3,3135.6,13.4,12.1,92,14.1,0.8,140,0.5,0.5,30,65
WP19,2009092906,761.6,3122,13.1,12,93,14,1.3,160,0,0,40,50
WP19,2009092912,762.9,3141.5,16.8,15.4,91,17.5,0.9,340,0,0,45,45
WP19,2009092918,762.7,3136.9,15.2,14.5,96,16.5,0.3,300,3,1,50,30
WP20,2009093000,763.9,3154.3,14.8,14.1,96,16.1,0.1,0,1.5,0.6,30,45
WP22,2009101606,766,3167,11.1,10.7,97,12.9,0.3,150,0,0,30,30
WP26,2009112306,766.6,3168,8.3,7,92,10,0.4,90,0,0,30,60
WP26,2009112318,766,3161.3,11,10.5,97,12.7,0.3,140,0,0,30,75
WP26,2009112400,766.1,3167.7,9.9,8.9,93,11.4,0.6,140,0,0,45,55
WP26,2009112406,766,3162.1,8.9,7.6,92,10.4,0.9,160,0,0,60,30
WP15,2010101518,766.3,3174.1,14.7,12.7,88,14.7,0.9,150,0,0,35,35
WP04,2011052406,762.7,3132.4,12.4,12.4,100,14.4,0.9,290,0,0,40,35
WP08,2011071212,761.1,3120.8,15.5,14.8,96,16.8,0.7,330,2,0.7,30,30
WP11,2011072906,763.6,3146.7,13.2,12.3,94,14.3,1.5,120,0,0,35,55
WP14,2011082406,763.5,3143.7,12,11.4,96,13.5,0.7,50,0,0,30,55
WP14,2011082412,763.6,3146.6,14.8,14,95,16,0.1,0,3.5,0.9,35,45
WP22,2011092906,764.9,3159.6,13.3,10.9,85,13,1.5,210,0,0,35,30
WP09,2012072212,758.9,3097.5,16.2,15,93,17,0.3,145,0,0,35,35
WP17,2012091118,766.5,3172.9,14.3,13.3,94,15.3,1.6,80,0,0,35,75
WP17,2012091200,767.7,3190.9,12.5,12,97,14,0.1,0,0,0,40,60
WP17,2012091206,766.5,3175.7,11.7,11.6,99,13.7,1.4,220,0,0,55,40
WP26,2012112918,765.8,3159.7,10.3,9.4,94,11.8,1.2,140,0,0,40,35
WP07,2013070800,767.9,3195.4,11.2,9.9,92,12.2,0.9,310,0,0,40,50
WP07,2013070806,768.1,3189.3,10.6,9.9,95,12.2,0.1,0,0,0,40,40
WP11,2013080912,767.5,3195.1,18.5,16.1,86,18.3,1.4,360,0,0,55,40
WP11,2013080918,766,3173.4,15.4,14.6,95,16.6,0.4,340,0,0.2,45,40
WP11,2013081000,766.8,3183.6,11,9.6,91,11.9,1.2,90,0,0,40,35
WP17,2013091706,762.8,3129.6,6.6,4.7,88,8.5,1,110,0,0,30,60
WP17,2013091712,764.2,3152.1,15.3,13.3,88,15.3,0.3,135,0,0,35,60
WP17,2013091718,763.7,3137.8,13.8,12.2,90,14.2,0.7,160,0,0,40,45
WP17,2013091800,763.4,3140.5,9.8,8.4,91,11,0.3,120,0,0,45,40
WP23,2013100506,761.4,3110.1,7.2,6.7,97,9.8,0.8,330,0,0,35,30
WP26,2013101612,767.8,3186.8,13.3,10.8,85,12.9,1.8,330,0,0,55,35
WP28,2013102100,766.2,3171.2,9.3,8.6,95,11.2,0.3,300,0,0,45,50
WP28,2013102106,764.3,3142.8,8.2,7.4,95,10.3,0.7,290,0,0,55,35
WP31,2013110400,769.6,3211,12.5,10.4,87,12.6,1.9,210,0,0,35,60
WP31,2013110406,768.8,3199.7,12,10.9,93,13,1.9,80,0,0,35,60
WP31,2013110412,770.2,3218.4,15.2,13.5,90,15.5,1.1,320,0,0,45,60
WP31,2013110418,769.8,3210,12.8,11.3,91,13.4,1.6,100,0.8,0.3,55,45
WP08,2014070312,762.7,3141.9,18.7,16.4,86,18.6,1.1,10,0,0,30,55
WP08,2014070400,762.8,3145,15.2,14.2,94,16.2,1.1,300,0,0,45,30
WP09,2014071306,766.4,3181.7,13.7,11.5,87,13.6,1.8,160,0,0,30,35
WP11,2014080100,760,3111.6,14.1,11.3,83,13.4,1.8,60,0,0,45,40
WP19,2014100606,764.6,3147.2,8.8,-2.6,45,5,0.5,360,0,0,35,30
WP20,2014103106,767.2,3180.6,11.5,7.2,75,10.2,1.4,280,0,0,30,60
WP20,2014103112,766.6,3182.1,18.7,12.4,67,14.4,1.6,340,0,0,30,75
WP20,2014103118,766.1,3170.2,13.7,5,56,8.7,1.6,70,0,0,35,75
WP20,2014110100,766.4,3181.3,12.4,6.3,66,9.5,0.5,90,0,0,45,55
